	tokenized_text	second_pool
10647	Nicaragua Cristiana Socialista y Solidaria La revista no necesariamente comparte los contenidos que se le envían Datos personales miércoles , 18 de julio de 2012 ¡ Qué anuncio , compañero Marx !	expl:pv
10648	Umberto Eco No se puede sostener que algunas bellas páginas puedan solas cambiar el mundo .	iobj
10649	Empieza con un formidable golpe de timbal , como la Quinta de Beethoven : Un fantasma recorre Europa ( no olvidemos que estamos cerca ya de el comienzo prerromántico de la novela gótica , y los espectros son entidades que se deben tomar en serio ) .	expl:pv
10650	Aquí , el juego se hace sutil , porque a todas estas preguntas el Manifiesto parece contestar de manera tranquilizadora , como para ablandar a el adversario , pero luego , con un movimiento repentino , lo golpea en el plexo solar y obtiene el aplauso de el público proletario .	expl:pv
10651	¿ Cómo se puede quitar a los obreros lo que no tienen ?	expl:pv
10652	Nosotros queremos más bien que , triunfando , los proletarios se constituyan en nación .	expl:pv
10653	Después , la excursión se pondrá más difícil .	expl:pv
10654	La humedad convertirá a el camino en un pasadizo lodoso y resbaloso ; entre más asciende , se pone más difícil .	expl:pass
10655	El agua de la laguna es fría y está frecuentemente cubierta por neblina ; parar se en la orilla - la cual está rodeada por árboles y cubierta por una misteriosa cortina de neblina - mientras los mono están aullando , es una experiencia muy especial .	expl:pv
10656	Siempre se pone más lodoso a medida que avanza el día , así que debe de ser cuidadoso a el bajar .	expl:pv
10657	Todo el viaje toma como ocho horas , así que asegúre se de llevar suficiente agua y comida .	expl:pv
10658	Es obligatorio contratar a un guía , o puede unir se a algún grupo .	expl:pv
10659	En las faldas de ambos volcanes se realizaron todo tipo de rituales mágicos desde los tiempos más remotos y los aborígenes mantenían una religión politeísta .	obj
10660	Cada 52 años , según la credencia , se producía una crisis cósmica , por lo que acostumbraban a almacenar alimentos y agua a la espera de esos altercados cósmicos con los que los eclipses , que los indígenas conocían bien , estaban relacionados .	expl:pv
10661	Mientras llegaban a su destino inesperado , varios lugares se interpusieron invitando a aquellos jóvenes a degustar de las bebidas etílicas que ofrecía el local .	expl:pass
10662	De ahí el título de el post : Escondiéndose de la Negra .	expl:pass
10663	No me salven mejor , pues de nada sirve descubrir una vida cuando se está dispuesto a morir .	expl:pv
10664	Rentabilidad versus derechos humanos Lina Karlsson | Solidaridad Suecia-América Latina ( SAL ) / Alba Sud Los fondos de pensión suecos llevan años invirtiendo en la empresa minera canadiense Goldcorp , que acumula denuncias por los impactos causados en sus explotaciones .	expl:pv
10665	La idea me viene a la cabeza mientras leo sobre la economía de la empresa minera canadiense Goldcorp .	expl:pv
10666	Hablan sobre amenazas dirigidas contra quienes se niegan a vender sus tierras , o a los que abiertamente critican la mina .	expl:pv
10667	Cuando los fondos de pensiones se revisen habrá la oportunidad de cambiar las reglas .	expl:pv
10668	En sus obras ( El hipogeo secreto El retrato de Zoe y otras mentiras , Narda o el verano El grafógrafo ) se mezcla lúdicamente la perspectiva erudita con la genuina preocupación filosófica .	expl:pv
10669	Para comprender lo , si de eso se trata ?	expl:pv
10670	En Farabeuf se combinan los elementos que han estimulado la sensibilidad artística de Elizondo : el interés que naciera en Europa por las técnicas cinematográficas ; el estudio profundo de la cultura y los ideogramas chinos ; la curiosidad por el mundo científico decimonónico en general y el Précis de Manuel Opératoire del Dr. Farabeuf en particular .	expl:pv
10671	Además , cabe recordar la complejidad que ve tejer se entre el espacio-tiempo .	expl:pv
10672	La estructura narrativa desconcierta y aterroriza a el lector , pues no se sabe a ciencia cierta quién narra .	expl:pv
10673	Es decir que escritor y epifanía deben coincidir en el espacio y en el tiempo para interconectar se .	expl:pass
10674	Estas contemplaciones se vinculan diversamente con situaciones , instantes y personajes , caracterizando de una manera oscura la narración y ensombreciendo su atmósfera .	expl:pass
10675	Los personajes femeninos no evolucionan en el tiempo , solamente se desdoblan en diferentes voces ( ella , la enfermera Melanie Dessaignes , la señora Farabeuf y Sor Paulina ) o en el pronombre personal tú .	expl:pv
10676	Esto se percibe ya desde el inicio de la narración , cuando sube las escaleras , cansado y arrastrando los pies , para llevar a cabo el encuentro .	expl:pv
10677	Más adelante se le nombrará como a un anciano .	expl:pv
10678	Hace algunos años el poeta José Coronel Urtecho escribía que la poesía era el único producto nicaragüense de exportación .	expl:pv
10679	Los vanguardistas no se estacionan en la vanguardia .	expl:pv
10680	De ahí que mientras no hayan muerto todos los escritores de una generación , no se pueden establecer los límites literarios de una generación .	expl:pass
10681	De lo cual se infiere , asimismo , que una generación que recibe en sus comienzos las influencias de sus antecesores , luego es influida también por sus sucesores .	expl:pv
10682	Con esa idea en mente realicé este esbozo , nada exhaustivo , de la poesía nicaragüense en el siglo XX .	expl:pv
10683	A el año siguiente Pallais publicaría Espumas y estrellas y Salomón de la Selva ( 1893959 ) se iniciaría en la poesía con una obra , aunque en inglés , renovadora : Tropical town and other poems ( 1918 ) .	expl:pv
10684	Ya para 1927 puede decir se que las condiciones estaban dadas para que José Coronel Urtecho produjera su Oda a Rubén Darío , que fue la inauguración de una expresión nueva y demoledora , que buscaba romper con las declinaciones de la tradición modernista y asimilar las nuevas corrientes literarias .	expl:pv
10685	Por eso , y porque la poesía de Darío nada tiene que ver con la anquilosis ni con la inmovilidad , es que los vanguardistas dentro y fuera de Nicaragua muy pronto empezaron a rectificar sus posiciones en lo referente a el gran poeta nicaragüense , colocándo lo por encima , como era de justicia , de la entonces exhausta expresión modernista .	expl:pv
10686	Darío enseñó que en poesía todo se puede decir ( al margen de la revolución formal que produjo ) , conduciendo su reino de creaciones hasta las puertas de los movimientos de vanguardia , no sin legar nos preciosos adelantos como la poesía coloquial .	expl:pv
10687	Y serían los mismos vanguardistas los que capitanearían las nuevas letras hacia la siguiente etapa post-vanguardista , la que se realizaría alrededor de los Cuadernos del Taller San Lucas .	expl:pv
10688	EL POST-VANGUARDISMO A estas alturas de el siglo XX se había avanzado hasta lo que podía ser la última aventura humana : el fraccionamiento de el átomo .	expl:pv
10689	Tanto así que Ernesto Cardenal se interesa en destacar el gran valor metafísico de la poesía de Alfonso Cortés ( 1893969 ) , en la selección 30 poemas de Alfonso ( 1952 ) .	expl:pv
10690	En los años 1960 Horacio Peña se distingue entre la nueva generación por dos libros : La espiga en el desierto ( 1961 ) y Ars moriendi y otros poemas ( 1967 ) .	expl:pv
10691	Y al final de la década se publica una de las obras monumentales de la poesía hispanoamericana : Cantos de Cifar y de el Mar Dulce ( 1969 ) de Cuadra .	expl:pv
10692	Títulos contundentes de esta época finisecular ( en que se admite la duda como recurso poemático , dejando las infalibilidades políticas atrás ) , son : Laberinto de espadas ( prosemas / 1962992 ) de Francisco Valle ; Apogeo ( 1997 ) de Belli ; Con sus pasos cantados ( 1998 ) de Julio Valle-Castillo ; Pleno Día ( 1999 ) de Iván Uriarte ; y El Nicán-náuat ( 1999 ) y El indio y el violín ( 2000 ) de Cuadra , quien con su magisterio poético nos abrió las puertas a el nuevo milenio .	expl:pv
